Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
958,30:48.6,1059,521,4,371.338782,4481.444993,0.2,Partner,Critical,WH-2,Regular,Backorder,Unsatisfied,FALSE,Not Specified,Cash,FALSE,East,USA,Customer 958,-10812,customer.958.95@example.com,"63 Park Ave, Los Angeles, USA",Product 88
423,45:24.3,1036,554,1,429.7032396,607.3740976,0.05,Online,High,WH-3,Regular,Pending,Satisfied,FALSE,Wrong Item,PayPal,FALSE,East,Mexico,Customer 423,-5618,customer.423.46@demo.com,"553 Main St, Los Angeles, USA",Product 95
309,29:11.4,1075,558,5,331.7492261,4467.83646,0.2,Direct,Low,WH-1,Express,Cancelled,Satisfied,TRUE,,Cash,TRUE,North,Canada,Customer 309,-4693,customer.309.22@example.com,"579 Third St, New York, USA",Product 15
984,19:27.6,1056,549,8,82.16502614,4581.896952,,Reseller,Medium,WH-3,Regular,Cancelled,Unsatisfied,TRUE,Wrong Item,Wire Transfer,FALSE,North,Mexico,Customer 984,-3610,customer.984.93@example.com,"224 Third St, Phoenix, USA",Product 71
155,58:22.7,1073,538,3,,9634.177083,0.2,Direct,Low,WH-2,Overnight,Delivered,Neutral,FALSE,Not Specified,Wire Transfer,TRUE,South,Mexico,Customer 155,-8594,customer.155.21@demo.com,"239 Main St, Houston, USA",Product 49
746,24:19.5,1035,536,8,403.7334531,5981.325318,,Reseller,Medium,WH-3,2-Day,Delivered,Satisfied,FALSE,Late,Wire Transfer,TRUE,South,Mexico,Customer 746,-2934,customer.746.85@example.com,"781 Second St, Los Angeles, USA",Product 17
455,47:01.6,1009,554,4,87.06387201,3676.8112,0.1,Direct,Low,WH-3,Regular,Pending,Unsatisfied,TRUE,Wrong Item,Wire Transfer,FALSE,East,Mexico,Customer 455,-9060,customer.455.5@sample.com,"663 Third St, New York, USA",Product 4
37,30:48.6,1017,502,3,185.3289012,7545.593792,0.1,Direct,Low,WH-1,Overnight,Pending,Neutral,TRUE,Wrong Item,PayPal,FALSE,South,USA,Customer 37,-4287,customer.37.15@demo.com,"868 Park Ave, Houston, USA",Product 7
495,27:34.1,1007,514,4,221.6892745,9784.159359,,Direct,Low,WH-1,Express,Backorder,Neutral,TRUE,Not Specified,Cash,FALSE,South,USA,Customer 495,-2393,customer.495.75@sample.com,"494 Main St, New York, USA",Product 92
851,43:47.0,1029,533,1,445.1779126,,0.15,Direct,Low,WH-3,2-Day,Delivered,Neutral,FALSE,Damaged,Cash,TRUE,South,USA,Customer 851,-10565,customer.851.24@sample.com,"32 Third St, Chicago, USA",Product 18
500,01:37.3,1017,526,3,485.6315073,3249.675455,,Online,High,WH-2,Regular,Pending,Satisfied,TRUE,Damaged,Wire Transfer,FALSE,West,Canada,Customer 500,-11265,customer.500.53@example.com,"725 Main St, New York, USA",Product 36
768,34:03.2,1008,509,3,237.4768747,7942.96082,,Reseller,Low,WH-1,2-Day,Pending,Unsatisfied,FALSE,Late,Wire Transfer,TRUE,South,Canada,Customer 768,-5157,customer.768.12@example.com,"619 Second St, Houston, USA",Product 46
510,47:01.6,1088,533,4,246.6894518,7046.332711,0.05,Direct,High,WH-1,2-Day,Backorder,Satisfied,TRUE,Damaged,Cash,FALSE,West,Mexico,Customer 510,-10607,customer.510.9@example.com,"274 Main St, Phoenix, USA",Product 76
857,53:30.8,1056,559,8,132.0142807,2113.927196,0.15,Online,Medium,WH-1,Overnight,Pending,Satisfied,FALSE,,Credit Card,TRUE,North,USA,Customer 857,-7774,customer.857.91@demo.com,"336 Fourth St, Los Angeles, USA",Product 81
660,11:21.1,1026,508,3,256.5349116,2364.334309,0.05,Online,Medium,WH-1,Overnight,Cancelled,Unsatisfied,FALSE,Late,Wire Transfer,TRUE,East,Mexico,Customer 660,-9476,customer.660.69@sample.com,"867 Park Ave, Chicago, USA",Product 36
675,42:09.7,1017,544,9,90.98940017,895.0001185,0.2,Online,Critical,WH-1,2-Day,Pending,Neutral,TRUE,Not Specified,Cash,TRUE,South,Canada,Customer 675,-8951,customer.675.47@example.com,"155 Main St, Houston, USA",Product 7
477,19:27.6,1015,537,7,43.49306815,3324.228441,0.1,Reseller,Low,WH-3,2-Day,Backorder,Neutral,FALSE,Late,Wire Transfer,FALSE,East,Canada,Customer 477,-11047,customer.477.91@example.com,"525 Main St, Houston, USA",Product 62
359,12:58.4,1038,533,9,72.6547326,,0.05,Partner,Critical,WH-2,2-Day,Cancelled,Neutral,FALSE,Wrong Item,Wire Transfer,FALSE,West,Canada,Customer 359,-3955,customer.359.38@example.com,"82 Main St, Phoenix, USA",Product 29
482,01:37.3,1009,549,3,172.903517,8347.614503,0.2,Direct,Low,WH-1,2-Day,Backorder,Satisfied,TRUE,,PayPal,TRUE,West,Canada,Customer 482,-3434,customer.482.18@example.com,"201 Fourth St, Phoenix, USA",Product 7
370,30:48.6,1053,504,8,,3083.986751,0.1,Partner,Critical,WH-3,2-Day,Backorder,Satisfied,FALSE,,Credit Card,TRUE,South,USA,Customer 370,-9637,customer.370.47@demo.com,"114 Fourth St, Houston, USA",Product 50
880,17:50.3,1015,503,5,315.6341116,9588.844122,0.05,Direct,Critical,WH-2,2-Day,Delivered,Satisfied,TRUE,Late,PayPal,FALSE,West,USA,Customer 880,-9422,customer.880.82@demo.com,"647 Fourth St, New York, USA",Product 54
828,16:13.0,1004,503,7,350.3740699,2252.360985,0.1,Online,Critical,WH-1,Overnight,Pending,Satisfied,TRUE,Wrong Item,PayPal,TRUE,East,USA,Customer 828,-2176,customer.828.53@sample.com,"878 Second St, Phoenix, USA",Product 78
889,43:47.0,1070,535,2,,,,Reseller,Critical,WH-1,Regular,Backorder,Unsatisfied,FALSE,Not Specified,Cash,TRUE,North,Mexico,Customer 889,-3004,customer.889.8@example.com,"882 Main St, Houston, USA",Product 4
432,14:35.7,1006,539,6,369.8775267,7239.669214,0.05,Direct,Critical,WH-2,Regular,Delivered,Satisfied,FALSE,Late,Cash,TRUE,North,Canada,Customer 432,-5951,customer.432.31@sample.com,"522 Third St, Phoenix, USA",Product 66
290,21:04.9,1003,539,7,334.5926657,8179.854519,,Online,Critical,WH-1,2-Day,Pending,Satisfied,TRUE,Wrong Item,Wire Transfer,TRUE,South,Canada,Customer 290,-9617,customer.290.72@sample.com,"904 Third St, Los Angeles, USA",Product 10
792,12:58.4,1085,519,3,105.537848,,,Partner,Medium,WH-1,Overnight,Cancelled,Satisfied,TRUE,,Credit Card,FALSE,North,USA,Customer 792,-9001,customer.792.79@sample.com,"511 Fourth St, New York, USA",Product 83
760,47:01.6,1057,555,2,498.6193534,9425.901596,0.05,Online,Low,WH-3,2-Day,Cancelled,Satisfied,TRUE,Damaged,Cash,FALSE,South,Canada,Customer 760,-10404,customer.760.55@sample.com,"434 Third St, Los Angeles, USA",Product 10
174,34:03.2,1086,553,4,156.9022585,3462.85464,0.05,Direct,Critical,WH-1,Regular,Backorder,Satisfied,FALSE,Not Specified,Credit Card,FALSE,North,Mexico,Customer 174,-4459,customer.174.9@demo.com,"65 Fourth St, Houston, USA",Product 89
621,32:25.9,1082,545,4,157.5125781,5714.291615,0.1,Online,Low,WH-3,Express,Backorder,Neutral,FALSE,Not Specified,Cash,TRUE,West,Mexico,Customer 621,-3448,customer.621.71@sample.com,"755 Fourth St, Chicago, USA",Product 80
514,14:35.7,1063,512,9,,653.9037747,0.2,Partner,High,WH-2,Express,Cancelled,Neutral,TRUE,Not Specified,Wire Transfer,FALSE,East,Canada,Customer 514,-6354,customer.514.7@demo.com,"703 Second St, Houston, USA",Product 63
72,35:40.5,1066,550,7,373.0429875,8078.456502,,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,FALSE,Late,PayPal,TRUE,East,Mexico,Customer 72,-8796,customer.72.74@sample.com,"511 Second St, New York, USA",Product 30
132,34:03.2,1061,511,7,107.6154847,1560.1335,0.15,Reseller,Medium,WH-3,2-Day,Backorder,Neutral,TRUE,Late,PayPal,FALSE,East,USA,Customer 132,-5694,customer.132.67@sample.com,"23 Main St, Phoenix, USA",Product 34
283,55:08.1,1014,511,5,167.6182949,2486.06405,0.15,Online,High,WH-1,Express,Backorder,Neutral,TRUE,Wrong Item,Cash,FALSE,East,Canada,Customer 283,-7026,customer.283.9@sample.com,"455 Main St, Chicago, USA",Product 75
560,51:53.5,1004,555,6,376.7083313,4550.78439,0.2,Direct,High,WH-3,Regular,Cancelled,Unsatisfied,TRUE,Damaged,Cash,FALSE,East,USA,Customer 560,-7687,customer.560.84@example.com,"689 Park Ave, Chicago, USA",Product 44
389,34:03.2,1038,536,7,299.4125387,9416.032943,0.2,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,TRUE,Wrong Item,Cash,FALSE,West,Mexico,Customer 389,-3173,customer.389.73@demo.com,"835 Main St, Phoenix, USA",Product 4
398,51:53.5,1010,503,9,30.78692612,4472.375488,0.2,Online,Low,WH-2,2-Day,Cancelled,Neutral,TRUE,Wrong Item,PayPal,FALSE,South,USA,Customer 398,-9919,customer.398.40@sample.com,"352 Main St, Phoenix, USA",Product 79
567,24:19.5,1010,518,2,298.8324548,,0.15,Partner,High,WH-2,Regular,Delivered,Satisfied,FALSE,Damaged,Credit Card,TRUE,South,Mexico,Customer 567,-6470,customer.567.75@demo.com,"130 Park Ave, New York, USA",Product 19
64,53:30.8,1094,530,4,260.4532782,2236.958909,0.2,Online,High,WH-3,Overnight,Backorder,Satisfied,FALSE,,Cash,FALSE,South,Canada,Customer 64,-7601,customer.64.93@example.com,"874 Main St, Houston, USA",Product 88
181,55:08.1,1002,507,4,392.3843005,9387.102879,0.15,Direct,High,WH-3,Express,Delivered,Satisfied,FALSE,,Wire Transfer,TRUE,East,USA,Customer 181,-10046,customer.181.14@example.com,"195 Main St, Chicago, USA",Product 63
499,09:43.8,1091,520,3,97.88869419,8727.964681,0.1,Direct,Medium,WH-2,Express,Delivered,Unsatisfied,FALSE,Late,PayPal,TRUE,North,Mexico,Customer 499,-10330,customer.499.44@demo.com,"550 Main St, Phoenix, USA",Product 22
988,06:29.2,1091,545,7,225.4728384,2217.45893,,Direct,Critical,WH-3,2-Day,Delivered,Unsatisfied,TRUE,Late,Cash,FALSE,East,Canada,Customer 988,-10052,customer.988.45@demo.com,"68 Fourth St, Los Angeles, USA",Product 21
963,53:30.8,1072,501,8,449.7092742,5214.272608,,Partner,High,WH-2,Regular,Cancelled,Unsatisfied,FALSE,Late,Cash,FALSE,East,Mexico,Customer 963,-4510,customer.963.14@demo.com,"972 Third St, New York, USA",Product 22
365,42:09.7,1025,531,4,486.8082999,5383.906704,,Direct,Medium,WH-2,Regular,Pending,Unsatisfied,TRUE,Wrong Item,Cash,FALSE,West,Canada,Customer 365,-9228,customer.365.88@demo.com,"205 Park Ave, Phoenix, USA",Product 5
24,09:43.8,1092,543,5,154.6923421,7387.557725,0.2,Online,High,WH-1,2-Day,Delivered,Satisfied,FALSE,Damaged,Cash,TRUE,West,Canada,Customer 24,-3259,customer.24.67@demo.com,"883 Fourth St, Los Angeles, USA",Product 45
854,27:34.1,1062,509,2,498.11726,8500.571078,0.05,Direct,Low,WH-1,Express,Backorder,Satisfied,TRUE,Wrong Item,Cash,TRUE,West,Canada,Customer 854,-11266,customer.854.3@sample.com,"764 Third St, New York, USA",Product 97
820,51:53.5,1037,513,9,143.2535593,6241.413537,0.2,Reseller,High,WH-3,2-Day,Delivered,Satisfied,TRUE,Late,PayPal,TRUE,South,Mexico,Customer 820,-5519,customer.820.81@example.com,"589 Park Ave, Phoenix, USA",Product 42
604,19:27.6,1085,531,8,190.5399708,6672.986444,0.05,Online,Medium,WH-1,Express,Pending,Neutral,FALSE,Not Specified,PayPal,FALSE,East,Mexico,Customer 604,-2153,customer.604.9@example.com,"679 Fourth St, Los Angeles, USA",Product 79
93,09:43.8,1030,559,2,359.3925648,1390.876999,0.1,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,TRUE,Not Specified,Credit Card,TRUE,North,Mexico,Customer 93,-5835,customer.93.51@sample.com,"676 Fourth St, Chicago, USA",Product 46
541,34:03.2,1030,550,2,109.2899907,6440.636615,0.2,Partner,Critical,WH-2,Express,Cancelled,Neutral,TRUE,Not Specified,Wire Transfer,TRUE,East,Canada,Customer 541,-3151,customer.541.96@example.com,"101 Main St, Houston, USA",Product 25
361,38:55.1,1023,512,6,10.00570103,9193.076959,,Direct,High,WH-3,2-Day,Cancelled,Neutral,FALSE,Late,PayPal,TRUE,East,Mexico,Customer 361,-6585,customer.361.79@demo.com,"226 Third St, Houston, USA",Product 5
850,51:53.5,1046,537,6,449.9804016,5642.066054,0.15,Direct,Medium,WH-3,Regular,Backorder,Neutral,FALSE,Wrong Item,PayPal,FALSE,West,Mexico,Customer 850,-8057,customer.850.32@sample.com,"572 Fourth St, Houston, USA",Product 13
84,21:04.9,1091,556,7,482.3984241,3000.849792,0.2,Reseller,Medium,WH-2,Express,Backorder,Unsatisfied,FALSE,Not Specified,Wire Transfer,TRUE,North,Mexico,Customer 84,-10763,customer.84.88@example.com,"631 Second St, New York, USA",Product 12
340,35:40.5,1035,544,5,428.9647988,7449.120417,,Direct,Low,WH-3,Regular,Pending,Neutral,FALSE,Wrong Item,Cash,TRUE,South,Mexico,Customer 340,-2273,customer.340.76@example.com,"987 Fourth St, Los Angeles, USA",Product 17
640,12:58.4,1044,533,3,151.7018487,6888.818995,,Direct,Critical,WH-2,Express,Backorder,Unsatisfied,TRUE,Late,Credit Card,TRUE,East,Canada,Customer 640,-4356,customer.640.44@sample.com,"175 Third St, New York, USA",Product 64
625,43:47.0,1069,554,9,464.2842081,2782.841673,0.2,Online,High,WH-1,Regular,Delivered,Unsatisfied,FALSE,Not Specified,PayPal,FALSE,East,Mexico,Customer 625,-10477,customer.625.39@sample.com,"948 Park Ave, Houston, USA",Product 3
544,11:21.1,1045,555,8,343.2548239,1069.461358,0.2,Online,Critical,WH-1,Regular,Pending,Unsatisfied,TRUE,Wrong Item,Cash,TRUE,East,Canada,Customer 544,-10681,customer.544.77@demo.com,"26 Third St, New York, USA",Product 84
211,17:50.3,1018,524,5,,3481.841727,0.05,Online,High,WH-2,2-Day,Cancelled,Satisfied,FALSE,Damaged,Credit Card,FALSE,East,USA,Customer 211,-2529,customer.211.80@sample.com,"946 Third St, Phoenix, USA",Product 12
911,04:51.9,1057,516,5,,8409.811847,0.1,Direct,Critical,WH-3,Express,Delivered,Neutral,TRUE,Not Specified,Wire Transfer,FALSE,South,Canada,Customer 911,-7455,customer.911.85@demo.com,"92 Third St, New York, USA",Product 96
18,19:27.6,1098,551,4,255.3058914,4866.048544,,Partner,High,WH-2,2-Day,Pending,Satisfied,TRUE,Wrong Item,Cash,FALSE,North,Canada,Customer 18,-10431,customer.18.64@demo.com,"381 Fourth St, New York, USA",Product 81
194,11:21.1,1089,530,9,,4974.122398,0.1,Direct,Critical,WH-1,2-Day,Cancelled,Neutral,TRUE,Not Specified,PayPal,TRUE,North,USA,Customer 194,-4425,customer.194.90@example.com,"910 Main St, Phoenix, USA",Product 42
856,04:51.9,1016,533,8,423.9869604,1233.281537,0.05,Direct,Medium,WH-3,2-Day,Cancelled,Satisfied,TRUE,Late,Wire Transfer,TRUE,East,Mexico,Customer 856,-4973,customer.856.1@demo.com,"78 Second St, Houston, USA",Product 36
607,00:00.0,1055,504,4,395.8196431,7424.922401,,Reseller,High,WH-3,Express,Cancelled,Unsatisfied,TRUE,Damaged,Wire Transfer,TRUE,West,Mexico,Customer 607,-9074,customer.607.74@sample.com,"399 Fourth St, Houston, USA",Product 53
817,12:58.4,1045,510,2,412.6971638,5930.27267,0.1,Online,High,WH-2,Regular,Delivered,Unsatisfied,TRUE,Damaged,Wire Transfer,TRUE,North,USA,Customer 817,-9346,customer.817.64@example.com,"31 Main St, Houston, USA",Product 42
501,37:17.8,1043,529,2,65.51871732,4942.971519,,Direct,High,WH-2,Overnight,Pending,Neutral,TRUE,Damaged,Wire Transfer,FALSE,North,Canada,Customer 501,-5061,customer.501.61@sample.com,"217 Park Ave, New York, USA",Product 58
847,45:24.3,1096,546,2,29.09986712,1431.073005,0.1,Online,Low,WH-3,Overnight,Delivered,Neutral,TRUE,Wrong Item,Credit Card,FALSE,South,Mexico,Customer 847,-5677,customer.847.30@sample.com,"236 Third St, Chicago, USA",Product 41
180,51:53.5,1088,552,5,,8428.432007,0.05,Partner,High,WH-3,Regular,Pending,Neutral,TRUE,Damaged,Wire Transfer,FALSE,West,Canada,Customer 180,-5275,customer.180.43@sample.com,"558 Second St, Houston, USA",Product 42
252,06:29.2,1066,540,2,137.1754738,7519.233433,0.05,Online,Medium,WH-1,Overnight,Backorder,Unsatisfied,FALSE,Damaged,Credit Card,TRUE,North,Mexico,Customer 252,-6858,customer.252.99@example.com,"891 Park Ave, Houston, USA",Product 23
289,38:55.1,1077,509,7,245.6361718,4119.4171,0.2,Online,Low,WH-2,Overnight,Backorder,Neutral,TRUE,Not Specified,Cash,TRUE,West,Mexico,Customer 289,-8351,customer.289.73@sample.com,"96 Park Ave, Chicago, USA",Product 56
714,00:00.0,1059,527,8,79.99256276,6751.971072,0.1,Partner,High,WH-3,2-Day,Backorder,Neutral,FALSE,Wrong Item,Wire Transfer,FALSE,East,USA,Customer 714,-7027,customer.714.96@example.com,"151 Fourth St, Chicago, USA",Product 14
339,47:01.6,1030,551,3,172.4667025,5273.059228,0.1,Direct,Medium,WH-2,Express,Pending,Unsatisfied,FALSE,Late,Cash,FALSE,South,Canada,Customer 339,-5170,customer.339.97@sample.com,"607 Fourth St, New York, USA",Product 45
654,55:08.1,1040,502,2,257.7607352,2273.079428,,Online,Low,WH-2,2-Day,Pending,Neutral,FALSE,Late,PayPal,FALSE,North,Mexico,Customer 654,-6410,customer.654.23@demo.com,"345 Park Ave, Los Angeles, USA",Product 49
96,30:48.6,1005,512,1,382.9085172,880.561631,,Partner,Low,WH-3,Regular,Delivered,Unsatisfied,FALSE,Damaged,Cash,TRUE,West,Mexico,Customer 96,-6222,customer.96.10@demo.com,"715 Third St, New York, USA",Product 52
582,08:06.5,1067,519,6,234.8808531,9052.509056,0.1,Online,Medium,WH-1,2-Day,Pending,Unsatisfied,TRUE,Late,Credit Card,FALSE,West,USA,Customer 582,-2718,customer.582.87@example.com,"774 Main St, Phoenix, USA",Product 27
237,51:53.5,1075,524,9,228.315403,6741.789733,0.05,Partner,Critical,WH-2,Express,Delivered,Satisfied,FALSE,Damaged,Credit Card,FALSE,East,USA,Customer 237,-6115,customer.237.89@demo.com,"9 Park Ave, Chicago, USA",Product 32
202,29:11.4,1044,538,8,78.99344496,1028.252456,0.1,Online,Critical,WH-2,Regular,Cancelled,Neutral,FALSE,Wrong Item,PayPal,TRUE,East,Canada,Customer 202,-10221,customer.202.90@example.com,"607 Park Ave, New York, USA",Product 61
987,29:11.4,1040,518,7,484.203118,5935.168155,,Partner,Medium,WH-3,Overnight,Backorder,Unsatisfied,TRUE,Wrong Item,Cash,TRUE,West,Mexico,Customer 987,-3555,customer.987.77@demo.com,"447 Main St, Houston, USA",Product 23
320,22:42.2,1050,512,9,148.4145845,6312.394691,0.15,Partner,High,WH-1,Regular,Cancelled,Unsatisfied,TRUE,Damaged,Cash,FALSE,West,Canada,Customer 320,-5487,customer.320.79@example.com,"201 Park Ave, Houston, USA",Product 54
254,09:43.8,1092,550,9,300.8448583,6757.817568,0.15,Online,High,WH-2,Express,Pending,Neutral,FALSE,Damaged,Cash,TRUE,West,Mexico,Customer 254,-5907,customer.254.45@example.com,"302 Fourth St, Houston, USA",Product 39
545,56:45.4,1093,508,2,209.9943285,,0.1,Online,Critical,WH-1,Regular,Cancelled,Satisfied,TRUE,Late,PayPal,FALSE,East,USA,Customer 545,-5744,customer.545.62@demo.com,"50 Third St, Houston, USA",Product 58
595,17:50.3,1096,509,3,374.0119319,7423.391517,0.15,Online,Low,WH-1,Regular,Delivered,Neutral,TRUE,Late,PayPal,FALSE,East,Mexico,Customer 595,-4740,customer.595.31@example.com,"948 Second St, Houston, USA",Product 62
745,35:40.5,1039,556,1,200.0347841,8783.174082,,Direct,High,WH-1,2-Day,Backorder,Satisfied,FALSE,Late,Wire Transfer,TRUE,North,USA,Customer 745,-7513,customer.745.64@demo.com,"52 Park Ave, Phoenix, USA",Product 53
947,43:47.0,1067,538,2,25.55444503,7912.020161,0.05,Direct,Medium,WH-1,2-Day,Cancelled,Unsatisfied,TRUE,Not Specified,Credit Card,FALSE,South,USA,Customer 947,-5849,customer.947.38@demo.com,"10 Main St, Chicago, USA",Product 32
80,19:27.6,1098,554,5,447.017351,2594.790503,,Direct,Low,WH-2,2-Day,Delivered,Unsatisfied,TRUE,Not Specified,PayPal,FALSE,West,USA,Customer 80,-3583,customer.80.86@sample.com,"947 Third St, Los Angeles, USA",Product 38
874,00:00.0,1025,508,1,287.4285387,5151.618722,0.15,Direct,Low,WH-3,Express,Delivered,Satisfied,FALSE,Damaged,PayPal,TRUE,North,Mexico,Customer 874,-10385,customer.874.49@sample.com,"888 Fourth St, Chicago, USA",Product 77
727,14:35.7,1083,513,5,317.9289637,8230.371765,0.1,Online,Critical,WH-2,Overnight,Cancelled,Satisfied,TRUE,Not Specified,PayPal,TRUE,West,USA,Customer 727,-2673,customer.727.69@example.com,"607 Main St, Phoenix, USA",Product 30
492,35:40.5,1075,559,9,59.6727198,9929.527057,0.2,Online,High,WH-3,2-Day,Backorder,Neutral,TRUE,Wrong Item,Credit Card,TRUE,South,Canada,Customer 492,-5314,customer.492.52@demo.com,"143 Fourth St, New York, USA",Product 5
845,06:29.2,1018,539,5,129.2643748,,0.1,Online,Critical,WH-3,2-Day,Cancelled,Unsatisfied,TRUE,,Credit Card,FALSE,West,USA,Customer 845,-7794,customer.845.86@example.com,"597 Second St, Houston, USA",Product 68
899,27:34.1,1025,505,3,177.5335863,8805.919674,0.2,Reseller,Low,WH-1,2-Day,Cancelled,Satisfied,TRUE,Not Specified,Wire Transfer,TRUE,North,Mexico,Customer 899,-7555,customer.899.66@example.com,"340 Main St, New York, USA",Product 36
308,22:42.2,1009,506,6,,1150.279299,,Reseller,High,WH-1,Overnight,Pending,Unsatisfied,FALSE,,Credit Card,FALSE,South,USA,Customer 308,-10744,customer.308.17@demo.com,"833 Park Ave, Phoenix, USA",Product 65
788,24:19.5,1071,539,6,338.867162,8236.674403,,Online,High,WH-1,Regular,Cancelled,Satisfied,TRUE,Damaged,Wire Transfer,FALSE,South,Canada,Customer 788,-6108,customer.788.34@example.com,"904 Fourth St, Phoenix, USA",Product 96
800,47:01.6,1072,549,5,293.6153097,959.445755,0.1,Reseller,Low,WH-3,2-Day,Delivered,Neutral,FALSE,,Wire Transfer,FALSE,East,Mexico,Customer 800,-7519,customer.800.37@sample.com,"58 Main St, New York, USA",Product 33
189,01:37.3,1018,503,2,376.2477592,1929.486575,,Direct,Critical,WH-3,Overnight,Backorder,Neutral,TRUE,Late,Wire Transfer,FALSE,East,Mexico,Customer 189,-4186,customer.189.38@demo.com,"746 Main St, Phoenix, USA",Product 26
27,03:14.6,1095,539,5,403.7065442,7881.968214,0.1,Reseller,Medium,WH-3,Overnight,Cancelled,Neutral,TRUE,Damaged,Wire Transfer,TRUE,South,USA,Customer 27,-9896,customer.27.83@example.com,"685 Third St, Los Angeles, USA",Product 22
